,Station,Layer1,Layer2,Layer3,Layer4
2024-04-04 01:30:00,112,35.3,44.5,46.2,45.3
2024-04-04 02:00:00,112,35.4,44.5,46.2,45.3
2024-04-04 02:30:00,112,35.3,44.5,46.3,45.3
2024-04-04 03:00:00,112,35.1,44.3,46.3,45.2
2024-04-04 03:30:00,112,34.7,44.2,46.3,45.3
2024-04-04 04:00:00,112,34.6,44.0,46.3,45.2
2024-04-04 04:30:00,112,34.6,43.8,46.3,45.2
2024-04-04 05:00:00,112,34.8,43.8,46.3,45.2
2024-04-04 05:30:00,112,34.7,43.7,46.3,45.2
2024-04-04 06:00:00,112,36.4,44.8,46.3,45.3
2024-04-04 06:30:00,112,36.7,44.9,46.5,45.3
2024-04-04 07:00:00,112,36.3,45.1,46.6,45.3
2024-04-04 07:30:00,112,35.8,45.2,46.6,45.3
2024-04-04 08:00:00,112,35.6,45.1,46.6,45.3
2024-04-04 08:30:00,112,35.5,45.0,46.6,45.3
2024-04-04 09:00:00,112,35.3,44.8,46.6,45.3
2024-04-04 09:30:00,112,35.9,45.2,46.6,45.3
2024-04-04 10:00:00,112,36.3,45.5,46.7,45.3
2024-04-04 10:30:00,112,36.1,45.5,46.7,45.4
2024-04-04 11:00:00,112,35.8,45.4,46.7,45.3
2024-04-04 11:30:00,112,35.5,45.2,46.7,45.3
2024-04-04 12:00:00,112,35.3,44.9,46.6,45.3
2024-04-04 12:30:00,112,35.1,44.5,46.6,45.3
2024-04-04 13:00:00,112,35.0,44.3,46.6,45.3
2024-04-04 13:30:00,112,35.0,44.2,46.6,45.3
2024-04-04 14:00:00,112,,,,
2024-04-04 14:30:00,112,34.9,43.9,46.6,45.3
2024-04-04 15:00:00,112,34.8,43.7,46.6,45.2
2024-04-04 15:30:00,112,34.8,43.5,46.6,45.2
2024-04-04 16:00:00,112,,,,
2024-04-04 16:30:00,112,34.4,43.3,46.5,45.2
2024-04-04 17:00:00,112,34.1,43.1,46.6,45.2
2024-04-04 17:30:00,112,34.0,43.0,46.5,45.2
2024-04-04 18:00:00,112,34.1,42.9,46.5,45.2
2024-04-04 18:30:00,112,,,,
2024-04-04 19:00:00,112,,,,
2024-04-04 19:30:00,112,35.0,42.7,46.6,45.2
2024-04-04 20:00:00,112,,,,
2024-04-04 20:30:00,112,35.5,43.3,46.6,45.2
2024-04-04 21:00:00,112,35.7,43.7,46.6,45.2
2024-04-04 21:30:00,112,35.5,44.0,46.6,45.3
2024-04-04 22:00:00,112,35.2,44.1,46.7,45.3
2024-04-04 22:30:00,112,35.2,44.1,46.7,45.3
2024-04-04 23:00:00,112,35.1,44.0,46.7,45.3
2024-04-04 23:30:00,112,,,,
2024-04-05 00:00:00,112,34.9,43.9,46.7,45.3
2024-04-05 00:30:00,112,34.8,43.8,46.7,45.3
2024-04-05 01:00:00,112,34.6,43.6,46.7,45.3
2024-04-05 01:30:00,112,34.6,43.5,46.7,45.3
2024-04-05 02:00:00,112,,,,
2024-04-05 02:30:00,112,34.4,43.2,46.7,45.3
2024-04-05 03:00:00,112,34.4,43.1,46.7,45.3
2024-04-05 03:30:00,112,34.3,43.1,46.7,45.3
2024-04-05 04:00:00,112,34.3,43.0,46.7,45.3
2024-04-05 04:30:00,112,34.3,42.9,46.7,45.3
2024-04-05 05:00:00,112,34.3,42.8,46.7,45.3
2024-04-05 05:30:00,112,34.2,42.7,46.7,45.2
2024-04-05 06:00:00,112,34.2,42.6,46.7,45.2
2024-04-05 06:30:00,112,,,,
2024-04-05 07:00:00,112,34.1,42.5,46.6,45.2
2024-04-05 07:30:00,112,34.1,42.5,46.5,45.2
2024-04-05 08:00:00,112,34.1,42.5,46.5,45.2
2024-04-05 08:30:00,112,34.1,42.5,46.4,45.2
2024-04-05 09:00:00,112,34.1,42.5,46.4,45.2
2024-04-05 09:30:00,112,34.1,42.5,46.3,45.2
2024-04-05 10:00:00,112,34.1,42.4,46.3,45.2
2024-04-05 10:30:00,112,34.1,42.4,46.2,45.2
2024-04-05 11:00:00,112,34.1,42.4,46.1,45.2
2024-04-05 11:30:00,112,34.0,42.4,46.0,45.2
2024-04-05 12:00:00,112,34.0,42.4,45.9,45.2
2024-04-05 12:30:00,112,34.0,42.3,45.8,45.2
2024-04-05 13:00:00,112,34.0,42.3,45.8,45.2
2024-04-05 13:30:00,112,34.1,42.3,45.7,45.2
2024-04-05 14:00:00,112,34.1,42.3,45.6,45.2
2024-04-05 14:30:00,112,34.1,42.3,45.5,45.2
2024-04-05 15:00:00,112,34.1,42.3,45.4,45.2
2024-04-05 15:30:00,112,34.1,42.3,45.4,45.2
2024-04-05 16:00:00,112,34.2,42.4,45.2,45.2
2024-04-05 16:30:00,112,34.2,42.4,45.1,45.2
2024-04-05 17:00:00,112,34.2,42.4,45.0,45.2
2024-04-05 17:30:00,112,34.2,42.4,44.9,45.3
2024-04-05 18:00:00,112,34.3,42.4,44.8,45.3
2024-04-05 18:30:00,112,34.2,42.4,44.7,45.2
2024-04-05 19:00:00,112,34.2,42.4,44.5,45.2
2024-04-05 19:30:00,112,34.1,42.4,44.4,45.2
2024-04-05 20:00:00,112,34.0,42.4,44.3,45.2
2024-04-05 20:30:00,112,,,,
2024-04-05 21:00:00,112,33.9,42.3,44.1,45.2
2024-04-05 21:30:00,112,33.8,42.3,44.0,45.1
2024-04-05 22:00:00,112,,,,
2024-04-05 22:30:00,112,33.6,42.2,43.9,45.1
2024-04-05 23:00:00,112,33.5,42.2,43.8,45.1
2024-04-05 23:30:00,112,,,,
2024-04-06 00:00:00,112,33.3,42.1,43.7,45.1
2024-04-06 00:30:00,112,33.3,42.1,43.7,45.1
2024-04-06 01:00:00,112,33.2,42.1,43.6,45.1
2024-04-06 01:30:00,112,33.1,42.1,43.6,45.1
2024-04-06 02:00:00,112,33.0,42.0,43.5,45.1
2024-04-06 02:30:00,112,33.0,42.0,43.5,45.1
2024-04-06 03:00:00,112,32.9,42.0,43.5,45.1
2024-04-06 03:30:00,112,32.9,41.9,43.4,45.1
2024-04-06 04:00:00,112,32.8,41.9,43.4,45.1
2024-04-06 04:30:00,112,32.8,41.8,43.4,45.1
2024-04-06 05:00:00,112,32.8,41.8,43.3,45.1
2024-04-06 05:30:00,112,32.7,41.8,43.3,45.1
2024-04-06 06:00:00,112,32.7,41.7,43.3,45.1
2024-04-06 06:30:00,112,32.6,41.7,43.2,45.1
2024-04-06 07:00:00,112,32.6,41.7,43.2,45.1
2024-04-06 07:30:00,112,32.6,41.7,43.2,45.1
2024-04-06 08:00:00,112,32.6,41.6,43.2,45.1
2024-04-06 08:30:00,112,32.5,41.6,43.1,45.1
2024-04-06 09:00:00,112,32.5,41.6,43.1,45.1
2024-04-06 09:30:00,112,32.4,41.3,43.2,45.1
2024-04-06 10:00:00,112,32.4,41.3,43.0,45.1
2024-04-06 10:30:00,112,32.3,41.2,43.0,45.1
2024-04-06 11:00:00,112,32.3,41.1,42.9,45.1
2024-04-06 11:30:00,112,32.2,41.1,42.9,45.1
2024-04-06 12:00:00,112,32.2,41.0,42.9,45.1
2024-04-06 12:30:00,112,32.3,41.0,42.8,45.1
2024-04-06 13:00:00,112,32.3,41.0,42.8,45.1
2024-04-06 13:30:00,112,32.4,40.9,42.8,45.1
2024-04-06 14:00:00,112,32.5,40.9,42.7,45.1
2024-04-06 14:30:00,112,32.6,40.9,42.7,45.1
2024-04-06 15:00:00,112,32.7,41.0,42.7,45.1
2024-04-06 15:30:00,112,32.7,41.0,42.7,45.0
2024-04-06 16:00:00,112,32.8,41.0,42.7,45.0
2024-04-06 16:30:00,112,,,,
2024-04-06 17:00:00,112,32.9,41.2,42.5,45.0
2024-04-06 17:30:00,112,32.9,41.2,42.5,45.0
2024-04-06 18:00:00,112,33.0,41.3,42.5,45.0
2024-04-06 18:30:00,112,33.0,41.4,42.5,45.0
2024-04-06 19:00:00,112,33.0,41.5,42.5,45.0
2024-04-06 19:30:00,112,33.0,41.5,42.5,45.0
2024-04-06 20:00:00,112,32.9,41.6,42.5,45.0
2024-04-06 20:30:00,112,32.9,41.6,42.5,45.0
2024-04-06 21:00:00,112,32.8,41.6,42.5,45.0
2024-04-06 21:30:00,112,32.7,41.6,42.5,45.0
2024-04-06 22:00:00,112,32.6,41.6,42.6,45.0
2024-04-06 22:30:00,112,32.4,41.7,42.6,45.0
2024-04-06 23:00:00,112,32.3,41.7,42.6,45.0
2024-04-06 23:30:00,112,32.1,41.7,42.6,45.0
2024-04-07 00:00:00,112,32.0,41.7,42.6,45.0
2024-04-07 00:30:00,112,31.9,41.6,42.7,45.0
2024-04-07 01:00:00,112,31.8,41.6,42.7,45.0
2024-04-07 01:30:00,112,31.7,41.6,42.7,45.0
2024-04-07 02:00:00,112,31.6,41.6,42.7,45.0
2024-04-07 02:30:00,112,31.5,41.6,42.7,45.0
2024-04-07 03:00:00,112,31.4,41.6,42.7,45.0
2024-04-07 03:30:00,112,,,,
2024-04-07 04:00:00,112,31.3,41.5,42.8,45.0
2024-04-07 04:30:00,112,31.2,41.4,42.8,45.0
2024-04-07 05:00:00,112,31.1,41.4,42.8,45.0
2024-04-07 05:30:00,112,31.1,41.3,42.8,45.1
2024-04-07 06:00:00,112,31.0,41.3,42.8,45.1
2024-04-07 06:30:00,112,31.0,41.2,42.8,45.1
2024-04-07 07:00:00,112,30.9,41.2,42.8,45.1
2024-04-07 07:30:00,112,30.9,41.2,42.7,45.1
2024-04-07 08:00:00,112,30.8,41.1,42.7,45.1
2024-04-07 08:30:00,112,30.8,41.1,42.7,45.1
2024-04-07 09:00:00,112,30.7,41.0,42.7,45.1
2024-04-07 09:30:00,112,30.7,41.0,42.7,45.1
2024-04-07 10:00:00,112,30.7,41.0,42.7,45.1
2024-04-07 10:30:00,112,30.7,40.9,42.7,45.1
2024-04-07 11:00:00,112,30.6,40.9,42.6,45.1
2024-04-07 11:30:00,112,30.6,40.9,42.6,45.1
2024-04-07 12:00:00,112,30.6,40.8,42.6,45.1
2024-04-07 12:30:00,112,30.6,40.8,42.6,45.1
2024-04-07 13:00:00,112,30.6,40.8,42.5,45.1
2024-04-07 13:30:00,112,30.9,40.5,42.6,45.1
2024-04-07 14:00:00,112,30.9,40.5,42.6,45.1
2024-04-07 14:30:00,112,30.9,40.5,42.6,45.1
2024-04-07 15:00:00,112,30.9,40.5,42.6,45.1
2024-04-07 15:30:00,112,,,,
2024-04-07 16:00:00,112,30.9,40.4,42.6,45.1
2024-04-07 16:30:00,112,30.9,40.4,42.6,45.1
2024-04-07 17:00:00,112,31.0,40.4,42.6,45.0
2024-04-07 17:30:00,112,31.0,40.4,42.6,45.0
2024-04-07 18:00:00,112,31.0,40.4,42.6,45.0
2024-04-07 18:30:00,112,31.1,40.4,42.6,45.0
2024-04-07 19:00:00,112,31.1,40.5,42.6,45.0
2024-04-07 19:30:00,112,31.1,40.5,42.6,45.0
2024-04-07 20:00:00,112,31.1,40.5,42.6,45.0
2024-04-07 20:30:00,112,31.0,40.6,42.6,45.0
2024-04-07 21:00:00,112,31.1,40.6,42.6,45.1
2024-04-07 21:30:00,112,31.3,40.7,42.6,45.0
2024-04-07 22:00:00,112,31.7,40.8,42.6,45.1
2024-04-07 22:30:00,112,35.0,42.1,42.8,45.1
2024-04-07 23:00:00,112,35.0,42.1,43.6,45.3
2024-04-07 23:30:00,112,35.9,42.8,45.4,45.4
2024-04-08 00:00:00,112,39.7,45.9,47.2,45.9
2024-04-08 00:30:00,112,41.5,46.0,47.3,46.1
2024-04-08 01:00:00,112,41.0,45.9,47.3,46.1
2024-04-08 01:30:00,112,40.7,45.9,47.3,46.1
2024-04-08 02:00:00,112,40.0,45.9,47.3,46.1
2024-04-08 02:30:00,112,39.4,45.9,47.3,46.1
2024-04-08 03:00:00,112,38.6,45.9,47.3,46.1
2024-04-08 03:30:00,112,38.4,45.9,47.3,46.1
2024-04-08 04:00:00,112,38.1,46.1,47.4,46.1
2024-04-08 04:30:00,112,37.7,46.1,47.4,46.1
2024-04-08 05:00:00,112,37.4,46.1,47.4,46.1
2024-04-08 05:30:00,112,36.9,46.1,47.4,46.1
2024-04-08 06:00:00,112,36.6,46.1,47.4,46.1
2024-04-08 06:30:00,112,36.2,45.9,47.4,46.1
2024-04-08 07:00:00,112,36.0,45.8,47.4,46.1
2024-04-08 07:30:00,112,,,,
2024-04-08 08:00:00,112,35.6,45.1,47.4,46.1
2024-04-08 08:30:00,112,35.3,44.9,47.4,46.1
2024-04-08 09:00:00,112,35.0,44.7,47.4,46.0
2024-04-08 09:30:00,112,34.8,44.4,47.4,46.1
2024-04-08 10:00:00,112,34.7,44.2,47.4,46.0
2024-04-08 10:30:00,112,,,,
2024-04-08 11:00:00,112,34.5,43.7,47.4,46.0
2024-04-08 11:30:00,112,34.4,43.4,47.4,46.0
2024-04-08 12:00:00,112,34.3,43.2,47.4,46.0
2024-04-08 12:30:00,112,34.3,42.9,47.4,46.0
2024-04-08 13:00:00,112,34.4,42.7,47.4,46.0
2024-04-08 13:30:00,112,34.4,42.5,47.4,46.0
2024-04-08 14:00:00,112,34.5,42.6,47.4,46.0
2024-04-08 14:30:00,112,34.5,42.5,47.4,46.0
2024-04-08 15:00:00,112,34.5,42.3,47.4,46.0
2024-04-08 15:30:00,112,34.5,42.3,47.4,46.0
2024-04-08 16:00:00,112,34.4,42.2,47.3,46.0
2024-04-08 16:30:00,112,34.4,42.2,47.3,46.0
2024-04-08 17:00:00,112,34.3,42.2,47.2,46.0
2024-04-08 17:30:00,112,34.1,42.2,47.1,46.0
2024-04-08 18:00:00,112,34.1,42.3,47.0,46.0
2024-04-08 18:30:00,112,33.9,42.4,46.9,46.0
2024-04-08 19:00:00,112,33.8,42.4,46.9,46.0
2024-04-08 19:30:00,112,33.6,42.4,46.8,46.0
2024-04-08 20:00:00,112,33.5,42.4,46.7,46.0
2024-04-08 20:30:00,112,33.5,42.4,46.7,46.0
2024-04-08 21:00:00,112,33.4,42.4,46.6,46.0
2024-04-08 21:30:00,112,33.3,42.4,46.5,46.0
2024-04-08 22:00:00,112,33.2,42.4,46.4,46.0
2024-04-08 22:30:00,112,33.1,42.4,46.4,46.0
2024-04-08 23:00:00,112,32.9,42.4,46.3,46.0
2024-04-08 23:30:00,112,32.8,42.4,46.2,46.0
2024-04-09 00:00:00,112,32.7,42.3,46.1,46.0
2024-04-09 00:30:00,112,,,,
2024-04-09 01:00:00,112,32.5,42.3,46.0,46.0
2024-04-09 01:30:00,112,32.4,42.2,45.9,46.0
2024-04-09 02:00:00,112,32.3,42.2,45.8,46.0
2024-04-09 02:30:00,112,32.2,42.1,45.7,46.0
2024-04-09 03:00:00,112,32.1,42.1,45.6,46.0
2024-04-09 03:30:00,112,32.0,42.0,45.6,46.1
2024-04-09 04:00:00,112,31.9,42.0,45.5,46.1
2024-04-09 04:30:00,112,31.8,42.0,45.3,46.1
2024-04-09 05:00:00,112,31.7,41.9,45.2,46.1
2024-04-09 05:30:00,112,31.7,41.9,45.0,46.0
2024-04-09 06:00:00,112,31.6,41.8,44.9,46.0
2024-04-09 06:30:00,112,31.6,41.8,44.8,46.0
2024-04-09 07:00:00,112,31.5,41.7,44.6,46.0
2024-04-09 07:30:00,112,31.5,41.7,44.5,46.0
2024-04-09 08:00:00,112,31.4,41.6,44.3,46.0
2024-04-09 08:30:00,112,31.3,41.6,44.4,46.0
2024-04-09 09:00:00,112,31.3,41.6,44.4,46.0
2024-04-09 09:30:00,112,31.3,41.6,44.3,46.0
2024-04-09 10:00:00,112,31.2,41.5,44.3,46.0
2024-04-09 10:30:00,112,31.2,41.5,44.2,46.0
2024-04-09 11:00:00,112,31.2,41.4,44.1,46.0
2024-04-09 11:30:00,112,31.1,41.4,44.1,45.9
2024-04-09 12:00:00,112,31.1,41.4,44.0,45.9
2024-04-09 12:30:00,112,,,,
2024-04-09 13:00:00,112,31.2,41.3,44.0,45.9
2024-04-09 13:30:00,112,31.3,41.3,43.9,45.9
2024-04-09 14:00:00,112,31.4,41.3,43.9,45.9
2024-04-09 14:30:00,112,31.5,41.3,43.9,45.9
2024-04-09 15:00:00,112,31.6,41.3,43.8,45.9
2024-04-09 15:30:00,112,31.8,41.4,43.8,45.9
2024-04-09 16:00:00,112,31.8,41.4,43.8,45.9
2024-04-09 16:30:00,112,31.9,41.4,43.8,45.8
2024-04-09 17:00:00,112,32.0,41.5,43.8,45.8
2024-04-09 17:30:00,112,32.0,41.5,43.8,45.8
2024-04-09 18:00:00,112,32.0,41.6,43.8,45.8
2024-04-09 18:30:00,112,32.1,41.6,43.8,45.8
2024-04-09 19:00:00,112,32.1,41.6,43.9,45.8
2024-04-09 19:30:00,112,32.1,41.6,44.0,45.8
2024-04-09 20:00:00,112,32.1,41.7,44.1,45.8
2024-04-09 20:30:00,112,32.1,41.8,44.1,45.8
2024-04-09 21:00:00,112,32.1,41.8,44.2,45.8
2024-04-09 21:30:00,112,32.0,41.8,44.1,45.8
2024-04-09 22:00:00,112,31.9,41.9,44.2,45.8
2024-04-09 22:30:00,112,31.8,41.9,44.2,45.8
2024-04-09 23:00:00,112,31.7,41.9,44.2,45.8
2024-04-09 23:30:00,112,31.5,41.9,44.3,45.8
2024-04-10 00:00:00,112,31.4,41.9,44.3,45.8
2024-04-10 00:30:00,112,31.3,41.9,44.3,45.8
2024-04-10 01:00:00,112,31.2,41.9,44.3,45.8
2024-04-10 01:30:00,112,31.0,41.9,44.3,45.8
2024-04-10 02:00:00,112,30.9,41.9,44.4,45.8
2024-04-10 02:30:00,112,30.8,41.8,44.4,45.9
2024-04-10 03:00:00,112,30.7,41.8,44.4,45.9
2024-04-10 03:30:00,112,30.6,41.7,44.4,45.9
2024-04-10 04:00:00,112,30.5,41.7,44.4,45.9
2024-04-10 04:30:00,112,30.4,41.7,44.4,45.9
2024-04-10 05:00:00,112,30.3,41.6,44.4,45.9
2024-04-10 05:30:00,112,30.3,41.6,44.5,45.9
2024-04-10 06:00:00,112,30.2,41.6,44.5,45.9
2024-04-10 06:30:00,112,30.2,41.6,44.5,45.9
2024-04-10 07:00:00,112,30.1,41.6,44.5,46.0
2024-04-10 07:30:00,112,,,,
2024-04-10 08:00:00,112,,,,
2024-04-10 08:30:00,112,29.9,41.4,44.5,46.0
2024-04-10 09:00:00,112,29.9,41.4,44.5,46.0
2024-04-10 09:30:00,112,29.8,41.4,44.5,46.0
2024-04-10 10:00:00,112,29.8,41.3,44.5,46.0
2024-04-10 10:30:00,112,29.7,41.3,44.5,46.0
2024-04-10 11:00:00,112,29.6,41.3,44.5,46.0
2024-04-10 11:30:00,112,29.6,41.2,44.4,46.0
2024-04-10 12:00:00,112,29.5,41.2,44.4,46.0
2024-04-10 12:30:00,112,29.5,41.1,44.4,46.0
2024-04-10 13:00:00,112,29.5,41.1,44.4,46.0
2024-04-10 13:30:00,112,29.5,41.1,44.4,46.0
2024-04-10 14:00:00,112,29.6,41.1,44.4,46.0
2024-04-10 14:30:00,112,29.6,41.1,44.3,45.9
2024-04-10 15:00:00,112,29.7,41.1,44.3,45.9
2024-04-10 15:30:00,112,29.8,41.1,44.3,45.9
2024-04-10 16:00:00,112,29.9,41.1,44.3,45.9
2024-04-10 16:30:00,112,30.0,41.1,44.3,45.9
2024-04-10 17:00:00,112,,,,
2024-04-10 17:30:00,112,30.2,41.1,44.3,45.9
2024-04-10 18:00:00,112,30.3,41.2,44.3,45.9
2024-04-10 18:30:00,112,30.2,41.2,44.3,45.9
2024-04-10 19:00:00,112,30.2,41.2,44.2,45.9
2024-04-10 19:30:00,112,30.1,41.3,44.3,45.9
2024-04-10 20:00:00,112,30.1,41.3,44.3,45.9
2024-04-10 20:30:00,112,30.0,41.3,44.3,45.9
2024-04-10 21:00:00,112,30.0,41.3,44.3,45.9
2024-04-10 21:30:00,112,30.0,41.4,44.3,45.9
2024-04-10 22:00:00,112,,,,
2024-04-10 22:30:00,112,30.2,41.4,44.3,45.9
2024-04-10 23:00:00,112,30.2,41.4,44.3,45.9
2024-04-10 23:30:00,112,30.3,41.4,44.4,45.9
2024-04-11 00:00:00,112,30.3,41.4,44.4,45.9
2024-04-11 00:30:00,112,30.2,41.3,44.4,45.9
2024-04-11 01:00:00,112,30.2,41.3,44.4,45.9
2024-04-11 01:30:00,112,30.4,41.3,44.5,45.9
2024-04-11 02:00:00,112,30.8,41.4,44.5,45.9
2024-04-11 02:30:00,112,37.2,43.9,47.5,46.3
2024-04-11 03:00:00,112,43.1,46.4,48.0,47.1
2024-04-11 03:30:00,112,43.3,46.5,48.0,47.1
2024-04-11 04:00:00,112,44.0,46.5,48.0,47.1
2024-04-11 04:30:00,112,45.2,46.6,48.0,47.1
2024-04-11 05:00:00,112,45.4,46.6,48.1,47.1
2024-04-11 05:30:00,112,45.4,46.6,48.1,47.2
2024-04-11 06:00:00,112,45.3,46.5,48.1,47.2
2024-04-11 06:30:00,112,45.2,46.5,48.2,47.2
2024-04-11 07:00:00,112,45.3,46.5,48.2,47.2
2024-04-11 07:30:00,112,45.3,46.5,48.2,47.2
2024-04-11 08:00:00,112,45.3,46.5,48.3,47.2
2024-04-11 08:30:00,112,45.3,46.5,48.3,47.2
2024-04-11 09:00:00,112,45.3,46.5,48.3,47.2
2024-04-11 09:30:00,112,45.2,46.5,48.3,47.2
2024-04-11 10:00:00,112,45.2,46.5,48.2,47.2
2024-04-11 10:30:00,112,45.2,46.5,48.2,47.2
2024-04-11 11:00:00,112,42.0,46.4,48.3,47.2
2024-04-11 11:30:00,112,40.7,46.4,48.3,47.2
2024-04-11 12:00:00,112,40.4,46.4,48.2,47.2
2024-04-11 12:30:00,112,42.9,46.5,48.3,47.2
2024-04-11 13:00:00,112,44.2,46.5,48.3,47.3
2024-04-11 13:30:00,112,44.2,46.5,48.4,47.3
2024-04-11 14:00:00,112,44.2,46.5,48.4,47.3
2024-04-11 14:30:00,112,,,,
2024-04-11 15:00:00,112,44.1,46.4,48.3,47.2
2024-04-11 15:30:00,112,41.3,46.4,48.3,47.2
2024-04-11 16:00:00,112,40.9,46.4,48.3,47.2
2024-04-11 16:30:00,112,41.9,46.4,48.3,47.2
2024-04-11 17:00:00,112,41.3,46.4,48.3,47.2
2024-04-11 17:30:00,112,43.1,46.5,48.3,47.2
2024-04-11 18:00:00,112,44.7,46.5,48.4,47.3
2024-04-11 18:30:00,112,44.7,46.5,48.4,47.3
2024-04-11 19:00:00,112,44.7,46.6,48.4,47.3
2024-04-11 19:30:00,112,44.7,46.6,48.4,47.3
2024-04-11 20:00:00,112,44.7,46.5,48.4,47.3
2024-04-11 20:30:00,112,,,,
2024-04-11 21:00:00,112,43.4,46.5,48.4,47.3
2024-04-11 21:30:00,112,41.2,46.5,48.4,47.2
2024-04-11 22:00:00,112,,,,
2024-04-11 22:30:00,112,39.6,46.4,48.3,47.2
2024-04-11 23:00:00,112,39.1,46.4,48.3,47.2
2024-04-11 23:30:00,112,38.5,46.4,48.3,47.1
2024-04-12 00:00:00,112,38.0,46.4,48.3,47.1
2024-04-12 00:30:00,112,37.6,46.4,48.3,47.1
2024-04-12 01:00:00,112,37.4,46.4,48.2,47.1
2024-04-12 01:30:00,112,37.1,46.4,48.2,47.1
2024-04-12 02:00:00,112,36.8,46.4,48.2,47.1
2024-04-12 02:30:00,112,36.9,46.4,48.2,47.1
2024-04-12 03:00:00,112,36.9,46.4,48.2,47.1
2024-04-12 03:30:00,112,36.7,46.4,48.2,47.1
2024-04-12 04:00:00,112,41.8,46.5,48.4,47.2
2024-04-12 04:30:00,112,44.4,46.6,48.4,47.3
2024-04-12 05:00:00,112,43.8,46.6,48.4,47.3
2024-04-12 05:30:00,112,42.3,46.5,48.4,47.3
2024-04-12 06:00:00,112,40.6,46.5,48.4,47.3
2024-04-12 06:30:00,112,40.3,46.5,48.4,47.3
2024-04-12 07:00:00,112,39.7,46.5,48.4,47.3
2024-04-12 07:30:00,112,39.2,46.5,48.4,47.3
2024-04-12 08:00:00,112,40.3,46.5,48.4,47.3
2024-04-12 08:30:00,112,44.5,46.6,48.4,47.3
2024-04-12 09:00:00,112,45.8,46.7,48.5,47.4
2024-04-12 09:30:00,112,45.8,46.7,48.5,47.4
2024-04-12 10:00:00,112,45.8,46.7,48.5,47.4
2024-04-12 10:30:00,112,45.8,46.7,48.5,47.4
2024-04-12 11:00:00,112,45.7,46.7,48.5,47.4
2024-04-12 11:30:00,112,45.4,46.6,48.5,47.4
2024-04-12 12:00:00,112,44.5,46.6,48.5,47.4
2024-04-12 12:30:00,112,41.3,46.6,48.5,47.4
2024-04-12 13:00:00,112,40.5,46.6,48.4,47.4
2024-04-12 13:30:00,112,,,,
2024-04-12 14:00:00,112,39.0,46.6,48.4,47.3
2024-04-12 14:30:00,112,38.6,46.6,48.4,47.3
2024-04-12 15:00:00,112,38.2,46.6,48.4,47.3
2024-04-12 15:30:00,112,37.9,46.6,48.4,47.3
2024-04-12 16:00:00,112,37.5,46.6,48.4,47.3
2024-04-12 16:30:00,112,37.2,46.6,48.3,47.2
2024-04-12 17:00:00,112,36.9,46.6,48.3,47.2
2024-04-12 17:30:00,112,36.6,46.6,48.3,47.2
2024-04-12 18:00:00,112,36.4,46.2,48.3,47.2
2024-04-12 18:30:00,112,36.2,46.0,48.3,47.2
2024-04-12 19:00:00,112,36.1,45.9,48.3,47.2
2024-04-12 19:30:00,112,35.9,45.7,48.3,47.2
2024-04-12 20:00:00,112,35.8,45.5,48.3,47.2
2024-04-12 20:30:00,112,35.7,45.3,48.3,47.2
2024-04-12 21:00:00,112,35.5,45.2,48.3,47.2
2024-04-12 21:30:00,112,35.4,45.0,48.3,47.2
2024-04-12 22:00:00,112,,,,
2024-04-12 22:30:00,112,34.8,44.8,48.2,47.1
2024-04-12 23:00:00,112,34.6,44.7,48.2,47.2
2024-04-12 23:30:00,112,34.4,44.5,48.2,47.2
2024-04-13 00:00:00,112,34.3,44.4,48.2,47.2
2024-04-13 00:30:00,112,34.0,44.3,48.2,47.2
2024-04-13 01:00:00,112,33.6,44.1,48.2,47.2
2024-04-13 01:30:00,112,33.4,43.9,48.2,47.2
2024-04-13 02:00:00,112,33.3,43.7,48.3,47.2
2024-04-13 02:30:00,112,,,,
2024-04-13 03:00:00,112,33.2,43.4,48.3,47.2
2024-04-13 03:30:00,112,33.1,43.2,48.2,47.2
2024-04-13 04:00:00,112,33.0,43.1,48.2,47.2
2024-04-13 04:30:00,112,32.9,43.1,48.2,47.2
2024-04-13 05:00:00,112,32.8,42.9,48.2,47.2
2024-04-13 05:30:00,112,33.0,42.8,48.2,47.2
2024-04-13 06:00:00,112,32.9,42.7,48.3,47.2
2024-04-13 06:30:00,112,32.8,42.5,48.2,47.2
2024-04-13 07:00:00,112,32.7,42.5,48.2,47.2
2024-04-13 07:30:00,112,32.7,42.3,48.2,47.2
2024-04-13 08:00:00,112,32.6,42.3,48.1,47.2
2024-04-13 08:30:00,112,32.6,42.4,47.8,47.2
2024-04-13 09:00:00,112,32.8,42.6,47.8,47.2
2024-04-13 09:30:00,112,,,,
2024-04-13 10:00:00,112,32.8,42.6,47.6,47.2
2024-04-13 10:30:00,112,32.8,42.5,47.5,47.2
2024-04-13 11:00:00,112,32.8,42.5,47.4,47.2
2024-04-13 11:30:00,112,32.7,42.5,47.2,47.2
2024-04-13 12:00:00,112,32.8,42.5,47.1,47.2
2024-04-13 12:30:00,112,32.8,42.5,47.0,47.2
2024-04-13 13:00:00,112,32.8,42.5,46.8,47.2
2024-04-13 13:30:00,112,33.0,42.4,46.7,47.2
2024-04-13 14:00:00,112,33.1,42.4,46.5,47.2
2024-04-13 14:30:00,112,33.2,42.4,46.3,47.2
2024-04-13 15:00:00,112,33.3,42.5,46.1,47.2
2024-04-13 15:30:00,112,33.3,42.5,46.0,47.1
2024-04-13 16:00:00,112,33.3,42.5,45.8,47.1
